Label,Content
0,"['jakarta', 'presiden', 'amerika', 'serikat', 'joe', 'biden', 'raja', 'arab', 'saudi', 'salman', 'bin', 'abdul', 'aziz', 'bahas', 'pasok', 'energi', 'kembang', 'timur', 'iran', 'yaman', 'panggil', 'telepon', 'rabu', 'pimpin', 'komitmen', 'stabilitas', 'pasok', 'energi', 'global', 'gedung', 'putih', 'nyata', 'lansir', 'kantor', 'berita', 'reuters', 'kamis', 'raja', 'salman', 'bicara', 'jaga', 'imbang', 'stabilitas', 'pasar', 'minyak', 'tekan', 'tahan', 'janji', 'pasok', 'opec', 'kantor', 'berita', 'resmi', 'saudi', 'spa', 'berita', 'berita', 'berita', 'internasional', 'tarik', 'perhati', 'baca', 'detikcom', 'kamis', 'aksi', 'demo', 'antivaksin', 'panas', 'selandia', 'orang', 'ditangkappolisi', 'unjuk', 'anti', 'vaksin', 'covid', 'bentrok', 'halaman', 'gedung', 'parlemen', 'selandia', 'kamis', 'orang', 'tangkap', 'demonstran', 'kemah', 'gedung', 'legislatif', 'perintah', 'pergi', 'lansir', 'kantor', 'berita', 'afp', 'kamis', 'demonstran', 'teriak', 'haka', 'maori', 'teriak', 'tahan', 'baris', 'bentrok', 'baris', 'tugas', 'polisi', 'gerak', 'bersih', 'mukim', 'darurat', 'halaman', 'parlemen', 'tugas', 'semprot', 'merica', 'unjuk', 'luka', 'ringan', 'lapor', 'polisi', 'gerak', 'kamis', 'pagi', 'ambil', 'dekat', 'lunak', 'aksi', 'protes', 'ingat', 'kerumun', 'demonstran', 'pergi', 'hadap', 'tangkap', 'aksi', 'demo', 'antivaksin', 'panas', 'selandia', 'orang', 'tangkap', 'rusia', 'belarusia', 'gelar', 'latih', 'militer', 'tegang', 'ukrainarusia', 'belarusia', 'latih', 'militer', 'kamis', 'khawatir', 'negara', 'negara', 'barat', 'moskow', 'rencana', 'eskalasi', 'konflik', 'ukraina', 'lansir', 'kantor', 'berita', 'afp', 'kamis', 'menteri', 'tahan', 'rusia', 'nyata', 'latih', 'militer', 'jadwal', 'februari', 'belarusia', 'menteri', 'sebut', 'latih', 'pusat', 'putar', 'tekan', 'pukul', 'mundur', 'agresi', 'eksternal', 'menteri', 'tentara', 'latih', 'kuat', 'batas', 'belarusia', 'blokir', 'kirim', 'senjata', 'amunisi', 'negara', 'skenario', 'rusia', 'belarusia', 'gelar', 'latih', 'militer', 'tegang', 'ukraina', 'lejit', 'gegara', 'omicron', 'corona', 'dunia', 'tembus', 'jutakasus', 'global', 'covid', 'lampau', 'juta', 'rabu', 'iring', 'varian', 'omicron', 'tular', 'dominasi', 'pandemi', 'sebab', 'sistem', 'sehat', 'negara', 'ambang', 'kapasitas', 'lansir', 'kantor', 'berita', 'reuters', 'kamis', 'varian', 'omicron', 'dominasi', 'lonjak', 'infeksi', 'virus', 'corona', 'dunia', 'sumbang', 'lapor', 'turun', 'negara', 'juta', 'lapor', 'analisis', 'reuters', 'mati', 'tingkat', 'persen', 'minggu', 'dasar', 'tujuh', 'bukti', 'negara', 'omicron', 'ringan', 'varian', 'infeksi', 'potensi', 'beban', 'sistem', 'awat', 'sehat', 'global', 'lejit', 'gegara', 'omicron', 'corona', 'dunia', 'tembus', 'juta', 'pm', 'inggris', 'niat', 'hapus', 'atur', 'isolasi', 'mandiri', 'derita', 'corona', 'perintah', 'inggris', 'batal', 'syarat', 'hukum', 'isolasi', 'mandiri', 'isoman', 'tes', 'positif', 'covid', 'tingkat', 'infeksi', 'covid', 'stabil', 'perdana', 'menteri', 'pm', 'inggris', 'bor', 'johnson', 'umum', 'duga', 'rabu', 'lansir', 'kantor', 'berita', 'afp', 'kamis', 'rencana', 'salah', 'longgar', 'atur', 'virus', 'corona', 'dramatis', 'ambil', 'negara', 'pandemi', 'strategi', 'umum', 'johnson', 'coba', 'hidup', 'covid', 'bukti', 'kontroversial', 'ahli', 'sehat', 'ingat', 'dunia', 'vaksinasi', 'tambah', 'politis', 'oposisi', 'inggris', 'nasihat', 'ilmiah', 'perintah', 'dukung', 'ubah', 'rencana', 'johnson', 'atur', 'isolasi', 'mandiri', 'maret', 'pm', 'inggris', 'niat', 'hapus', 'atur', 'isolasi', 'mandiri', 'derita', 'corona', 'biden', 'raja', 'salman', 'telepon', 'bahas', 'iran', 'yamanpresiden', 'amerika', 'serikat', 'joe', 'biden', 'raja', 'arab', 'saudi', 'salman', 'bin', 'abdul', 'aziz', 'bahas', 'pasok', 'energi', 'kembang', 'timur', 'iran', 'yaman', 'panggil', 'telepon', 'rabu', 'pimpin', 'komitmen', 'stabilitas', 'pasok', 'energi', 'global', 'gedung', 'putih', 'nyata', 'lansir', 'kantor', 'berita', 'reuters', 'kamis', 'raja', 'salman', 'bicara', 'jaga', 'imbang', 'stabilitas', 'pasar', 'minyak', 'tekan', 'tahan', 'janji', 'pasok', 'opec', 'kantor', 'berita', 'resmi', 'saudi', 'spa', 'biden', 'raja', 'salman', 'telepon', 'bahas', 'iran', 'yaman', 'ita', 'ita', 'joe', 'biden', 'raja', 'salman', 'amerika', 'serikat', 'arab', 'saudi', 'iran', 'yaman', 'international', 'updates']"
0,"['jakarta', 'saksi', 'periksa', 'polisi', 'kait', 'hadir', 'ribu', 'tonton', 'bubar', 'konser', 'makassar', 'sulawesi', 'selatan', 'sulsel', 'polisi', 'naik', 'tahap', 'sidi', 'tahap', 'sidi', 'periksa', 'saksi', 'kasat', 'reskrim', 'polrestabes', 'makassar', 'kompol', 'jamal', 'fathurrahman', 'wartawan', 'jumat', 'jamal', 'sebut', 'saksi', 'kait', 'konser', 'celebes', 'convention', 'center', 'ccc', 'jalan', 'metro', 'tanjung', 'bunga', 'sabtu', 'periksa', 'bubar', 'konser', 'ricuh', 'tonton', 'terima', 'bubar', 'kabar', 'baru', 'konser', 'musik', 'makassar', 'saksi', 'diperiksajamal', 'satgas', 'covid', 'periksa', 'turut', 'terang', 'satgas', 'covid', 'butuh', 'sidi', 'satgas', 'periksa', 'terang', 'singkat', 'pisah', 'kasih', 'humas', 'polrestabes', 'makassar', 'akp', 'lando', 'giat', 'konser', 'musik', 'anggap', 'langgar', 'undang', 'undang', 'karantina', 'sehat', 'undang', 'undang', 'wabah', 'sakit', 'lando', 'tekan', 'periksa', 'kait', 'gulir', 'kapan', 'beri', 'izin', 'konser', 'penuh', 'tonton', 'makassar', 'diperiksadia', 'masyarakat', 'situasi', 'rawan', 'giat', 'libat', 'kerumun', 'orang', 'dasar', 'kondisi', 'kini', 'perintah', 'keluar', 'atur', 'ketat', 'sesuai', 'instruksi', 'menteri', 'negeri', 'mendagri', 'simak', 'lengkap', 'halaman', 'konser', 'bubar', 'celebes', 'convention', 'center', 'ccc', 'jalan', 'metro', 'tanjung', 'bunga', 'makassar', 'wita', 'sabtu', 'bubar', 'ricuh', 'tonton', 'terima', 'kerumun', 'jarak', 'sekretaris', 'satpol', 'pp', 'makassar', 'sama', 'ikbal', 'detikcom', 'dasar', 'hasil', 'tes', 'corona', 'tonton', 'lokasi', 'temu', 'orang', 'positif', 'corona', 'tes', 'antigen', 'komisi', 'ix', 'dpr', 'kerumun', 'konser', 'musik', 'makassar', 'sanksi', 'data', 'khadafi', 'bpbd', 'makassar', 'data', 'kepala', 'dinas', 'sehat', 'kota', 'makassar', 'nursaida', 'sirajuddin', 'tonton', 'reaktif', 'positif', 'covid', 'hasil', 'periksa', 'antigen', 'masuk', 'acara', 'konser', 'puluh', 'tonton', 'tes', 'pcr', 'provinsi', 'sulsel', 'laku', 'antigen', 'positif', 'info', 'kembali', 'dana', 'data', 'lanjut', 'periksa', 'pcr', 'covid', 'nursaida', 'fiq', 'drg', 'konser', 'musik', 'konser', 'langgar', 'prokes', 'konser', 'musik', 'bubar', 'sidi', 'makassar', 'sulsel', 'biromakassar']"
0,"['bandung', 'ruas', 'jalan', 'asia', 'afrika', 'salah', 'jalan', 'tutup', 'pemkot', 'bandung', 'ppkm', 'level', 'tutup', 'jalan', 'laku', 'sabtu', 'wib', 'wib', 'pantau', 'detikcom', 'tutup', 'jalan', 'asia', 'afrika', 'penggal', 'simpang', 'jalan', 'tamblong', 'asia', 'afrika', 'kawasan', 'alun', 'alun', 'tutup', 'animo', 'masyarakat', 'jalan', 'legendaris', 'kota', 'bandung', 'masyarakat', 'antusias', 'nikmat', 'momen', 'malam', 'minggu', 'jalan', 'asia', 'afrika', 'foto', 'keluarga', 'kerabat', 'orang', 'dekat', 'situasi', 'bawa', 'berkah', 'sendiri', 'jaja', 'jasa', 'foto', 'mangkal', 'jalan', 'terima', 'order', 'masyarakat', 'milik', 'foto', 'ciamik', 'instagramable', 'bantu', 'jaja', 'jasa', 'foto', 'alhamdulillah', 'ramai', 'mas', 'kayak', 'begini', 'jim', 'salah', 'jaja', 'jasa', 'foto', 'jalan', 'asia', 'afrika', 'dagang', 'tumplek', 'bibir', 'pantai', 'pangandaran', 'wisatawan', 'aku', 'risihmenurut', 'jim', 'khawatir', 'tutup', 'jalan', 'asia', 'afrika', 'khawatir', 'dapat', 'hilang', 'boleh', 'masyarakat', 'jalan', 'hasil', 'tambah', 'tutup', 'total', 'sepi', 'kayak', 'begini', 'ramai', 'sabtu', 'minggu', 'ramai', 'banget', 'hari', 'jim', 'oleh', 'hasil', 'rp', 'ribu', 'harap', 'momen', 'kali', 'hasil', 'tambah', 'kali', 'kali', 'lipat', 'malam', 'minggu', 'rp', 'ribu', 'ramai', 'mudah', 'mudah', 'tambah', 'hasil', 'jim', 'jaja', 'jasa', 'foto', 'jalan', 'asia', 'afrika', 'lokasi', 'kota', 'bandung', 'semenjak', 'pandemi', 'covid', 'rebak', 'alih', 'profesi', 'jual', 'goreng', 'cerita', 'polisi', 'tidur', 'jalan', 'kamu', 'sukabumiia', 'harap', 'bijak', 'perintah', 'batas', 'ruang', 'gerak', 'masyarakat', 'diminimalisir', 'jual', 'goreng', 'pas', 'pandemi', 'longgar', 'foto', 'buka', 'tutup', 'alhamdulilah', 'tutup', 'jim', 'jalan', 'asia', 'afrika', 'tutup', 'laku', 'ruas', 'jalan', 'jalan', 'lengkong', 'jalan', 'dipatiukur', 'yum', 'bbn', 'birojabar', 'jawa', 'barat', 'jaja', 'jasa', 'foto', 'jasa', 'foto', 'asia', 'afrika', 'kota', 'bandung', 'ppkm', 'level', 'ppkm', 'bandung', 'raya']"
0,"['bandung', 'gubernur', 'jawa', 'barat', 'ridwan', 'kamil', 'serah', 'sepenuh', 'putus', 'tutup', 'gerbang', 'tol', 'kota', 'bandung', 'tutup', 'gerbang', 'tol', 'serah', 'skema', 'sepenuh', 'polisi', 'atur', 'jalur', 'naik', 'covid', 'omicron', 'jabar', 'kota', 'bandung', 'kota', 'jawa', 'barat', 'jalur', 'cipularang', 'ridwan', 'kamil', 'terang', 'terima', 'jumat', 'gerbang', 'tol', 'kota', 'bandung', 'rencana', 'tutup', 'pekan', 'tol', 'pasteur', 'kopo', 'pasir', 'koja', 'mohammad', 'toha', 'buah', 'batu', 'ridwan', 'kamil', 'nilai', 'wisatawan', 'pilih', 'bandung', 'destinasi', 'mudah', 'akses', 'pesawat', 'intip', 'anggar', 'command', 'center', 'kabupaten', 'bandung', 'resmi', 'perintah', 'ketes', 'random', 'karyawan', 'hotel', 'potensi', 'inap', 'pria', 'akrab', 'sapa', 'kang', 'emil', 'sebar', 'lingkung', 'hotel', 'karyawan', 'hotel', 'papar', 'nilai', 'prosedur', 'keliru', 'hotel', 'terap', 'prosedur', 'gubernur', 'akrab', 'sapa', 'kang', 'emil', 'lonjak', 'covid', 'kota', 'bandung', 'tingkat', 'capai', 'persen', 'daerah', 'kasus', 'rendah', 'lengah', 'daerah', 'tuju', 'wisata', 'waspada', 'tamu', 'jabodetabek', 'bawa', 'virus', 'peduli', 'lindung', 'guna', 'masker', 'kang', 'emil', 'lihat', 'video', 'tarif', 'tol', 'kota', 'jakarta', 'gambas', 'video', 'detik', 'sudah', 'mso', 'pandemi', 'covid', 'covid', 'gubernur', 'jabar', 'ridwan', 'kamil', 'bandung', 'birojabar']"
0,"['jakarta', 'lurah', 'sunter', 'agung', 'jakarta', 'utara', 'jakut', 'daerah', 'covid', 'tinggi', 'jakarta', 'lurah', 'sunter', 'agung', 'danang', 'wijanarka', 'benar', 'covid', 'wilayah', 'dasar', 'data', 'dinas', 'sehat', 'dki', 'jakarta', 'data', 'dinas', 'sehat', 'terima', 'begitu', 'data', 'share', 'satgas', 'camat', 'danang', 'konfirmasi', 'kamis', 'ribu', 'warga', 'papar', 'covid', 'danang', 'verifikasi', 'ulang', 'satgas', 'pasal', 'warga', 'domisili', 'sunter', 'agung', 'contoh', 'rw', 'data', 'lapang', 'isoman', 'data', 'rw', 'data', 'lapang', 'beda', 'data', 'tunggu', 'konfirmasi', 'terang', 'satgas', 'laju', 'tular', 'corona', 'jakpus', 'jabodetabek', 'dinkes', 'catat', 'orang', 'konfirmasi', 'positif', 'aktif', 'enggak', 'salah', 'enggak', 'benar', 'faktual', 'memang', 'begitu', 'sambung', 'danang', 'aku', 'positif', 'covid', 'wilayah', 'alami', 'naik', 'signifikan', 'aktif', 'sunter', 'agung', 'sifat', 'karakter', 'virus', 'cepat', 'sebar', 'gerak', 'duga', 'mayoritas', 'warga', 'papar', 'covid', 'aktivitas', 'kantor', 'sekolah', 'tular', 'rumah', 'duduk', 'sunter', 'agung', 'ya', 'kerja', 'sekolah', 'pulang', 'rumah', 'sebar', 'depok', 'terap', 'pjj', 'ptm', 'pkkm', 'level', 'aturannyasimak', 'lurah', 'jakarta', 'covid', 'tinggi', 'halaman', 'saksi', 'video', 'corona', 'ri', 'februari', 'peta', 'sebar', 'gambas', 'video', 'detik', 'dasar', 'data', 'corona', 'jakarta', 'go', 'id', 'covid', 'temu', 'sunter', 'agung', 'situs', 'lapor', 'aktif', 'lurah', 'sunter', 'agung', 'lurah', 'aktif', 'tinggi', 'kamis', 'sunter', 'agung', 'jakut', 'kapuk', 'jakbar', 'jagal', 'jakut', 'duri', 'kepa', 'jakbar', 'sunter', 'jaya', 'jakut', 'gadung', 'jaksel', 'duren', 'sawit', 'jaktim', 'pluit', 'jakut', 'gangsa', 'jakut', 'cilandak', 'barat', 'jaksel', 'taa', 'jbr', 'covid', 'sunter', 'agung', 'jabodetabek', 'jakarta', 'pandemi', 'corona']"
0,"['depok', 'rumah', 'sakit', 'rs', 'brawijaya', 'sawangan', 'depok', 'kirim', 'surat', 'mohon', 'maaf', 'jamaludin', 'kait', 'salah', 'input', 'hasil', 'tes', 'covid', 'surat', 'kirim', 'rumah', 'jamaludin', 'tangerang', 'selatan', 'tangsel', 'proses', 'rencana', 'kirim', 'rumah', 'beliau', 'mohon', 'maaf', 'proses', 'supervisor', 'on', 'duty', 'sod', 'marketing', 'rs', 'brawijaya', 'depok', 'wahyuana', 'mala', 'konfirmasi', 'jumat', 'aku', 'salah', 'input', 'data', 'covid', 'jamaludin', 'tugas', 'laboratorium', 'keliru', 'nama', 'beda', 'alamat', 'aku', 'salah', 'penginputan', 'data', 'nama', 'tanggal', 'lahir', 'rumah', 'sakit', 'cocok', 'data', 'dasar', 'nama', 'jenis', 'kelamin', 'tanggal', 'lahir', 'sambung', 'kaget', 'warga', 'tangsel', 'vonis', 'positif', 'covid', 'tes', 'pcr', 'laboratorium', 'anak', 'situ', 'input', 'nama', 'langsung', 'klik', 'perhati', 'alamat', 'warga', 'nama', 'jamaludin', 'positif', 'corona', 'tinggal', 'bojongsari', 'depok', 'ciputat', 'tangsel', 'wahyuana', 'maaf', 'kait', 'rugi', 'aku', 'salah', 'maaf', 'wahyuana', 'aku', 'salah', 'rs', 'brawijaya', 'depok', 'maaf', 'vonis', 'warga', 'tangsel', 'positif', 'covidbagaimana', 'nama', 'jamaludin', 'rs', 'brawijaya', 'salah', 'input', 'data', 'hasil', 'tes', 'covid', 'simak', 'halaman', 'nama', 'jamaludin', 'rs', 'brawijaya', 'depokdi', 'sempat', 'beda', 'jamaludin', 'aku', 'obat', 'rumah', 'sakit', 'brawijaya', 'depok', 'kece', 'covid', 'banget', 'kali', 'obat', 'masuk', 'igd', 'jam', 'praktik', 'jamaludin', 'hubung', 'pisah', 'jamaludin', 'aku', 'rabu', 'terima', 'pesan', 'whatsapp', 'menteri', 'sehat', 'kemenkes', 'positif', 'covid', 'ecek', 'aplikasi', 'pedulilindungi', 'ecek', 'aplikasi', 'pedulilindungi', 'hasil', 'pcr', 'positif', 'laboratorium', 'rs', 'brawijaya', 'depok', 'pcr', 'swab', 'rs', 'brawijaya', 'depok', 'dishub', 'depok', 'baik', 'atap', 'jpo', 'jalan', 'margonda', 'bolongia', 'hubung', 'extension', 'hasil', 'mekanisme', 'ubah', 'status', 'pedulilindungi', 'turut', 'arah', 'hubung', 'rs', 'langsung', 'hubung', 'rs', 'brawijaya', 'depok', 'call', 'centre', 'hasil', 'hubung', 'igd', 'rs', 'brawijaya', 'depok', 'sambung', 'jumat', 'malam', 'jamaludin', 'status', 'pedulilindungi', 'hijau', 'negatif', 'covid', 'minta', 'maaf', 'tulis', 'rs', 'surat', 'minta', 'maaf', 'rumah', 'sakit', 'tulis', 'bentuk', 'tanggung', 'aku', 'lalai', 'rumah', 'sakit', 'jbr', 'jbr', 'pedulilindungi', 'covid', 'jabodetabek', 'depok']"
0,"['jakarta', 'pegawai', 'adil', 'negeri', 'pn', 'tangerang', 'positif', 'covid', 'akibat', 'adil', 'negeri', 'tangerang', 'tutup', 'kerja', 'tutup', 'langkah', 'cegah', 'sebar', 'covid', 'layan', 'pn', 'tangerang', 'tutup', 'jumat', 'buka', 'senin', 'pegawai', 'pn', 'tangerang', 'positif', 'covid', 'jumat', 'kemarin', 'tutup', 'senin', 'aktivitas', 'jalan', 'jabat', 'humas', 'pn', 'tangerang', 'arif', 'budi', 'cahyono', 'hubung', 'detikcom', 'sabtu', 'covid', 'kabupaten', 'bogor', 'cibinongarif', 'pegawai', 'pn', 'tangerang', 'positif', 'covid', 'pegawai', 'hakim', 'panitera', 'staf', 'hakim', 'panitera', 'ganti', 'pegawai', 'arif', 'arif', 'pegawai', 'positif', 'covid', 'swab', 'antigen', 'adil', 'negeri', 'tangerang', 'kamis', 'kamis', 'ada', 'swab', 'antigen', 'arif', 'siswa', 'papar', 'covid', 'sd', 'parepare', 'lockdown', 'harisimak', 'video', 'pr', 'indonesia', 'damai', 'covid', 'swedia', 'gambas', 'video', 'detik', 'aud', 'aud', 'jabodetabek', 'tangerang', 'adil', 'negeri', 'tangerang', 'pn', 'tangerang']"
0,"['lin', 'lonjak', 'virus', 'corona', 'covid', 'jerman', 'yakin', 'capai', 'puncak', 'situasi', 'kanselir', 'olaf', 'scholz', 'tanda', 'jerman', 'longgar', 'batas', 'ketat', 'gelombang', 'corona', 'reda', 'prakira', 'ilmiah', 'titik', 'tinggi', 'gelombang', 'mata', 'scholz', 'hadap', 'majelis', 'parlemen', 'jerman', 'lansir', 'afp', 'jumat', 'langkah', 'buka', 'rapat', 'pekan', 'perintah', 'federal', 'negara', 'langkah', 'musim', 'semi', 'imbuh', 'belanda', 'cabut', 'batas', 'corona', 'hapus', 'social', 'distancingselama', 'pekan', 'jerman', 'batas', 'akses', 'bar', 'restoran', 'orang', 'orang', 'terima', 'dosis', 'booster', 'vaksinasi', 'penuh', 'sembuh', 'corona', 'batas', 'kontak', 'laku', 'batas', 'orang', 'hadir', 'temu', 'privat', 'orang', 'rumah', 'tangga', 'orang', 'vaksinasi', 'hadir', 'scholz', 'jadwal', 'gelar', 'rapat', 'pimpin', 'negara', 'jerman', 'rabu', 'pekan', 'putus', 'langkah', 'hadap', 'pandemi', 'corona', 'simak', 'susul', 'israel', 'jerman', 'timbang', 'dosis', 'vaksin', 'covid', 'empat', 'gambas', 'video', 'detik', 'jumat', 'jerman', 'lapor', 'corona', 'deteksi', 'jam', 'angka', 'tanda', 'turun', 'minggu', 'negara', 'negara', 'jerman', 'total', 'capai', 'milik', 'otonomi', 'signifikan', 'terap', 'batas', 'atur', 'wajib', 'masker', 'transportasi', 'anak', 'anak', 'jalan', 'home', 'schooling', 'negara', 'longgar', 'batas', 'corona', 'rencana', 'perintah', 'jerman', 'wajib', 'vaksinasi', 'masyarakat', 'goyah', 'bavaria', 'negara', 'cabut', 'atur', 'wajib', 'vaksin', 'tenaga', 'sehat', 'nakes', 'maret', 'wacana', 'pm', 'inggris', 'cabut', 'atur', 'isoman', 'pasien', 'corona', 'nvc', 'ita', 'jerman', 'virus', 'corona', 'covid']"
0,"['jakarta', 'sekretaris', 'jenderal', 'menteri', 'hukum', 'ham', 'kemenkum', 'ham', 'komjen', 'pol', 'andap', 'budhi', 'revianto', 'sapa', 'pegawai', 'menteri', 'temu', 'virtual', 'langsung', 'diam', 'giat', 'sebar', 'optimisme', 'hadap', 'pandemi', 'pegawai', 'konfirmasi', 'positif', 'covid', 'giat', 'jalan', 'momen', 'presidensi', 'enggak', 'indonesia', 'tema', 'recover', 'together', 'recover', 'stronger', 'andap', 'ajak', 'pegawai', 'milik', 'semangat', 'bangkit', 'pulih', 'selamat', 'pegawai', 'hukum', 'tinggi', 'mari', 'semangat', 'zero', 'case', 'kemenkum', 'ham', 'terang', 'tulis', 'jumat', 'sempat', 'tips', 'pegawai', 'hadap', 'pandemi', 'covid', 'tips', 'turut', 'tanam', 'optimisme', 'yakin', 'sehat', 'sembuh', 'cegah', 'lonjak', 'covid', 'kemenkum', 'ham', 'gelar', 'vaksinasi', 'booster', 'pegawaitips', 'kuat', 'proteksi', 'konsumsi', 'obat', 'obat', 'dokter', 'antivirus', 'antibiotik', 'multivitamin', 'disiplin', 'infeksi', 'covid', 'khusus', 'imbau', 'pimpin', 'unit', 'utama', 'kantor', 'wilayah', 'unit', 'laksana', 'teknis', 'kontrol', 'bagi', 'obat', 'obat', 'kondisi', 'kini', 'pegawai', 'imbau', 'pimpin', 'intens', 'monitor', 'kembang', 'pegawai', 'sakit', 'covid', 'kemenkum', 'ham', 'kembang', 'layan', 'telemedisin', 'wilayah', 'pegawai', 'monitoring', 'tangan', 'sehat', 'kantor', 'kemenkum', 'ham', 'musnah', 'barang', 'bukti', 'merek', 'louis', 'vuitton', 'palsu', 'pegawai', 'sakit', 'konsultasi', 'tim', 'sehat', 'kemenkum', 'ham', 'online', 'layan', 'telemedisin', 'pegawai', 'kondisi', 'geografis', 'relatif', 'pusat', 'sehat', 'kemenkum', 'ham', 'selesai', 'laksana', 'vaksin', 'booster', 'pegawai', 'vaksin', 'dosis', 'anak', 'pegawai', 'kuat', 'imunitas', 'pegawai', 'cegah', 'sebar', 'covid', 'dasar', 'data', 'kemenkum', 'ham', 'kamis', 'catat', 'pegawai', 'konfirmasi', 'positif', 'covid', 'cegah', 'sebar', 'luas', 'lingkung', 'kerja', 'masyarakat', 'sekjen', 'kemenkum', 'ham', 'keluar', 'surat', 'edar', 'sekjen', 'no', 'sek', 'ot', 'panjang', 'laku', 'batas', 'giat', 'masyarakat', 'lingkung', 'kemenkum', 'ham', 'wilayah', 'jawa', 'bal', 'surat', 'edar', 'atur', 'pegawai', 'disiplin', 'terap', 'protokol', 'sehat', 'aktif', 'cegah', 'covid', 'tunda', 'jalan', 'dinas', 'februari', 'giat', 'kunjung', 'fisik', 'ganti', 'komunikasi', 'daring', 'fhs', 'ega', 'kemenkum', 'ham', 'pandemi', 'covid', 'atas', 'covid']"
0,"['amsterdam', 'perintah', 'belanda', 'cabut', 'batas', 'virus', 'corona', 'covid', 'wilayah', 'cabut', 'lonjak', 'cetak', 'rekor', 'pekan', 'milik', 'efek', 'batas', 'angka', 'rawat', 'inap', 'rumah', 'sakit', 'lansir', 'reuters', 'jumat', 'menteri', 'sehat', 'belanda', 'ernst', 'kuipers', 'surat', 'parlemen', 'longgar', 'batas', 'bar', 'restoran', 'boleh', 'buka', 'februari', 'bar', 'restoran', 'izin', 'buka', 'hari', 'langkah', 'social', 'distancing', 'hapus', 'orang', 'orang', 'wajib', 'bukti', 'vaksinasi', 'bukti', 'sembuh', 'covid', 'hasil', 'tes', 'negatif', 'corona', 'pasuk', 'wacana', 'pm', 'inggris', 'cabut', 'atur', 'isoman', 'pasien', 'coronapencabutan', 'batas', 'tunjuk', 'teater', 'acara', 'olahraga', 'buka', 'kapasitas', 'penuh', 'kelab', 'malam', 'festival', 'gelar', 'syarat', 'wajib', 'tes', 'corona', 'hasil', 'negatif', 'unjung', 'angka', 'tular', 'corona', 'belanda', 'capai', 'tingkat', 'pekan', 'akibat', 'sebar', 'cepat', 'varian', 'omicron', 'tular', 'naik', 'angka', 'tular', 'catat', 'tingkat', 'pasien', 'corona', 'jalan', 'rawat', 'inap', 'rumah', 'sakit', 'golong', 'rendah', 'surat', 'kuipers', 'perintah', 'belanda', 'umum', 'bijak', 'baru', 'kait', 'pandemi', 'corona', 'selasa', 'pekan', 'patuh', 'saran', 'panel', 'pakar', 'sehat', 'belanda', 'negara', 'kawasan', 'eropa', 'longgar', 'batas', 'corona', 'tahap', 'spanyol', 'contoh', 'cabut', 'atur', 'wajib', 'masker', 'ruang', 'outdoor', 'kamis', 'wajib', 'pakai', 'masker', 'ruang', 'tutup', 'transportasi', 'wajib', 'masker', 'spanyol', 'pekan', 'nvc', 'ita', 'belanda', 'batas', 'corona', 'virus', 'corona', 'covid']"
